,seller_city,customer_city,frequency,freight_value,delay,phy_dist,efficiency
6411,taubate,santo andre,1,12.97,9.44488425925926,122.27999732221792,0.07723981408317508
6412,taubate,santos,1,24.25,4.791423611111111,129.77574320489884,0.036920795002083576
6413,taubate,sao bernardo do campo,2,9.85,10.301684027777778,127.82185807912532,0.0811302347279907
6414,taubate,sao caetano do sul,1,12.93,12.248969907407407,122.07978835985779,0.1003357727923053
6415,taubate,sao paulo,13,13.466363636363637,6.9954945286195285,121.86595811702277,0.05712599092166868
6416,taubate,sorocaba,1,13.0,5.864953703703704,206.07058926300007,0.028460896456303553
6417,taubate,taubate,2,9.58,5.4958275462962956,2.0362502315247646,3.4879911883490444
6418,tiete,charqueada,1,16.04,25.957916666666666,65.96410089120057,0.39351581111491174
6419,tiete,guarulhos,1,14.82,2.2750694444444446,125.17984950500386,0.01817440629175307
6420,tiete,miguelopolis,1,13.21,4.998599537037037,326.20408132084447,0.01532353463144002
6421,tiete,mogi-guacu,1,16.04,28.180775462962963,115.84230345096569,0.24326843150949137
6422,tiete,pauliceia,1,16.04,27.24914351851852,468.7965436764099,0.05812573468401557
6423,tiete,promissao,1,37.08,11.993865740740741,280.7002380477548,0.042728377518156065
6424,tocantins,sao paulo,1,31.2,6.808726851851852,454.2629682834265,0.014988513982508276
6425,tupa,campinas,1,20.1,6.418460648148148,369.8734197520967,0.017353127598220077
6426,tupa,franco da rocha,1,21.61,7.344444444444444,417.63007360246036,0.017586004717264635
6427,tupa,guaratingueta,1,20.1,3.5786458333333333,557.4144327752008,0.006420081043679331
6428,tupa,guarulhos,3,17.89,8.614618055555555,445.0837464255945,0.01937242782404183
6429,tupa,indaiatuba,1,20.1,6.9216898148148145,360.9299517306831,0.019177377165915024
6430,tupa,irapuru,1,21.61,2.9898842592592594,96.90728649067206,0.030853038688138837
6431,tupa,lindoia,1,21.61,7.391412037037037,401.92009942938745,0.018390252310174948
6432,tupa,louveira,1,20.1,16.86835648148148,385.5244995569342,0.04375430485187716
6433,tupa,mogi das cruzes,1,13.12,4.603877314814815,476.08548481226063,0.009670274481546746
6434,tupa,pirangi,1,20.1,16.31246527777778,211.2458265457004,0.07722029610960755
6435,tupa,praia grande,1,20.1,22.185636574074074,474.1200365621302,0.046793290439575835
6436,tupa,rancharia,1,20.1,7.713935185185186,52.64391208934361,0.14653043208668892
6437,tupa,santos,1,20.1,2.6375231481481483,477.999540102668,0.005517836162732799
6438,tupa,sao paulo,10,22.933333333333334,7.91992862654321,440.54015386052106,0.017918083569760296
6439,tupa,timburi,1,20.1,5.544826388888889,169.05424366156296,0.03279909612910586
6440,tupa,varzea paulista,1,20.07,7.076631944444444,401.2269559385294,0.017637478837609882
6441,tupa,votorantim,1,18.73,9.89068287037037,361.32407971280776,0.027373439595367706
6442,ubatuba,araraquara,1,11.31,6.362418981481482,364.2828151494479,0.0174656028692193
6443,ubatuba,sao paulo,2,11.31,5.4159953703703705,154.5365706858747,0.035131688060962195
6444,valinhos,campinas,2,8.56,6.216232638888889,11.761136326086739,0.4993426070837132
6445,valinhos,franca,1,12.79,6.027534722222223,272.2093036822467,0.022143015101564047
6446,valinhos,guarulhos,1,7.78,4.856215277777777,70.34826676247455,0.06903105792463105
6447,valinhos,indaiatuba,1,7.78,6.056990740740741,25.434661539435066,0.23813923103909618
6448,valinhos,itaquaquecetuba,1,8.88,3.070625,86.29516111296911,0.03558281785904821
6449,valinhos,itatiba,1,7.78,1.4953472222222222,17.869303073787986,0.08368245902190265
6450,valinhos,osasco,1,7.7,4.198726851851852,70.32442691571114,0.05970509872599924
6451,valinhos,penapolis,3,12.85,7.465324074074074,358.5551341833729,0.02082057503116423
6452,valinhos,piracicaba,4,11.383333333333335,7.19764274691358,70.53651082218839,0.10205515898116478
6453,valinhos,rio grande da serra,1,7.39,7.272303240740741,105.76714596791952,0.06875767682099053
6454,valinhos,santana de parnaiba,6,7.78,5.860439814814815,57.20925790419472,0.10243866166956718
6455,valinhos,santos,1,10.16,20.884525462962962,129.96605832491053,0.16069215095184614
6456,valinhos,sao jose do rio pardo,1,11.87,10.811805555555555,152.28528325982458,0.07099704793606863
6457,valinhos,sao paulo,30,8.079473684210527,5.756059332358674,77.64354528325482,0.07508482228676629
6458,valinhos,sorocaba,1,9.74,7.209016203703704,78.5832230274449,0.09173734451163935
6459,valinhos,tupa,1,11.85,5.223518518518518,379.21600476038293,0.013774520202065649
6460,valinhos,vargem grande paulista,1,7.78,3.664039351851852,71.96385106291635,0.05091499826278705
6461,vargem grande do sul,guarulhos,1,36.55,14.33875,186.90950324004402,0.07671493290303724
6462,vargem grande do sul,santo andre,1,36.55,8.529664351851851,207.81070783363646,0.04104535536580869
6463,vargem grande do sul,sao paulo,1,18.7,15.078287037037038,198.1321448419941,0.07610217437994038
6464,vargem grande paulista,barueri,5,0.33,1.8479398148148147,15.985054994597014,0.11560422003173731
6465,vargem grande paulista,campinas,1,10.51,1.3652662037037038,82.47117891841,0.01655446450031207
6466,vargem grande paulista,santa isabel,1,8.49,1.9132291666666668,87.0726552173472,0.021972789986603052
6467,vargem grande paulista,sao paulo,3,9.053333333333335,2.9620254629629628,32.39147389071921,0.0978175273956295
6468,varzea paulista,bariri,1,12.79,6.371851851851852,233.51071209733104,0.02728719292841675
6469,varzea paulista,bauru,1,12.81,4.106678240740741,253.22833994733625,0.01621729322079355
6470,varzea paulista,caieiras,1,12.81,6.052337962962963,18.56449903095348,0.32601676742645247
6471,varzea paulista,campinas,1,12.81,2.8981712962962964,44.24147099288636,0.06550802293084461
6472,varzea paulista,hortolandia,1,12.81,3.95875,53.13750799849341,0.0745001064052955
6473,varzea paulista,itu,1,12.79,4.566006944444444,45.84750784853633,0.09959116991765153
6474,varzea paulista,jandira,3,12.79,5.958969907407408,35.70962549716014,0.16687293200208173
6475,varzea paulista,jose bonifacio,1,12.8,3.8898148148148146,379.9123231135682,0.01023871714119687
6476,varzea paulista,osasco,1,12.83,6.464143518518519,37.014528026658716,0.17463801007709442
6477,varzea paulista,pradopolis,1,12.8,4.686180555555556,242.9614177844788,0.019287756049038516
6478,varzea paulista,ribeirao pires,2,12.81,4.589988425925926,69.15890997788193,0.06621067816063722
6479,varzea paulista,sao bernardo do campo,1,12.83,2.583576388888889,58.393163229313515,0.04424450134244358
6480,varzea paulista,sao paulo,11,12.82125,5.255396412037038,46.47965807428494,0.11526410364388724
6481,varzea paulista,tambau,1,13.72,2.9461458333333335,174.54737920984624,0.01687877438590118
6482,varzea paulista,tatui,1,12.8,4.7565625,102.37586257599486,0.046461757491607414
6483,varzea paulista,taubate,1,12.81,4.950196759259259,128.79199392917232,0.038435593768208626
6484,vicente de carvalho,barueri,1,8.82,3.8146180555555556,77.99990654772557,0.04890541828048879
6485,vicente de carvalho,bauru,1,12.8,5.527916666666667,333.63995627247857,0.01656850914508604
6486,vicente de carvalho,botucatu,1,12.79,10.10931712962963,250.61997959835196,0.04033723546634631
6487,vicente de carvalho,brodowski,3,12.86,8.129641203703704,356.53458633775335,0.022801830496192898
6488,vicente de carvalho,cajamar,1,9.27,3.2445833333333334,85.47935525554,0.037957508261891676
6489,vicente de carvalho,campinas,13,8.80285714285714,4.935790343915344,138.59943691466705,0.03571992734312447
6490,vicente de carvalho,campo limpo paulista,1,12.8,8.095659722222223,95.33577009398016,0.08491733705241672
6491,vicente de carvalho,campos do jordao,1,13.73,13.146064814814816,152.66235254762285,0.0861120282468719
6492,vicente de carvalho,carapicuiba,2,8.57,2.8449421296296293,69.85612213608859,0.040716206191612536
6493,vicente de carvalho,colina,1,12.18,20.52898148148148,425.8836175723373,0.048203266419363
6494,vicente de carvalho,cotia,1,7.87,2.5194560185185186,69.0920056633075,0.036465232038509474
6495,vicente de carvalho,diadema,3,8.575,7.125821759259259,42.66930408708363,0.16757444858576015
6496,vicente de carvalho,embu das artes,1,7.87,7.639189814814815,62.179443972942586,0.12285715867994915
6497,vicente de carvalho,ferraz de vasconcelos,3,7.87,3.19412037037037,46.02827634980281,0.0693947421818687
6498,vicente de carvalho,franca,1,12.79,8.388136574074075,392.31729052273255,0.021381001492178767
6499,vicente de carvalho,francisco morato,2,8.77,5.604363425925927,86.26547609256733,0.06501215041880692
6500,vicente de carvalho,guaruja,4,8.503333333333334,3.07832561728395,2.4671628024078673,1.247718883520621
6501,vicente de carvalho,guarulhos,2,8.675,3.9314930555555554,56.45967890696926,0.06886685463730055
6502,vicente de carvalho,itaoca,1,22.21,11.044803240740741,268.517017135606,0.041132600676712094
6503,vicente de carvalho,itatiba,4,7.87,3.2365509259259255,117.95188475708409,0.027439586341425893
6504,vicente de carvalho,jau,1,11.85,7.582870370370371,293.332734001914,0.02585074726205256
6505,vicente de carvalho,jundiai,1,9.12,3.2549537037037037,104.79639764154723,0.03105978618499054
6506,vicente de carvalho,limeira,9,7.648333333333333,6.605169753086419,189.75929210236356,0.034853972709935836
6507,vicente de carvalho,lins,1,11.85,7.029444444444445,432.6579697238299,0.016247116513146427
6508,vicente de carvalho,lorena,1,13.63,28.75888888888889,179.12646692481422,0.160550751559009
6509,vicente de carvalho,maua,3,7.87,4.900277777777778,33.374726227681855,0.1468260067318054
6510,vicente de carvalho,mogi das cruzes,1,7.87,4.2089236111111115,46.14082800711146,0.09121907414540568
6511,vicente de carvalho,mongagua,1,11.85,11.958773148148149,41.41568397171602,0.288749864817279
6512,vicente de carvalho,osasco,4,8.336666666666668,2.9379822530864197,67.17040338939209,0.0437280372177426
6513,vicente de carvalho,piracicaba,6,7.958,5.73613425925926,190.55210553271888,0.030077674257102716
6514,vicente de carvalho,praia grande,3,9.94,5.406122685185185,15.975790510716132,0.33839469048864296
6515,vicente de carvalho,ribeirao preto,1,12.79,5.303483796296296,350.2889912990136,0.015140309652977755
6516,vicente de carvalho,santa barbara d'oeste,1,7.87,6.384270833333333,171.37222501742463,0.03725382472383841
6517,vicente de carvalho,santa cruz do rio pardo,6,12.69,10.391203703703704,358.30102833837526,0.02900132258032588
6518,vicente de carvalho,santa isabel,3,7.39,5.995972222222222,69.78068615853282,0.08592595676975916
6519,vicente de carvalho,santana de parnaiba,4,8.353333333333333,5.551967592592593,81.01682860195699,0.06831439005782448
6520,vicente de carvalho,santo andre,5,7.78,3.568353587962963,32.32252597616838,0.11765042307361565
6521,vicente de carvalho,santos,14,7.801428571428571,3.719708994708994,3.1343504864933243,1.1911764547310615
6522,vicente de carvalho,sao jose do rio preto,2,12.82,5.281371527777778,471.33614979658284,0.011222981168364508
6523,vicente de carvalho,sao jose dos campos,6,7.39,10.422268518518518,100.07461555395372,0.10414497683380568
6524,vicente de carvalho,sao luis do paraitinga,1,11.85,12.273831018518518,125.6619553899609,0.09767340465481147
6525,vicente de carvalho,sao paulo,105,8.66550724637681,4.4261600912506704,57.677313600862334,0.07925518135349273
6526,vicente de carvalho,suzano,1,7.87,4.379479166666667,38.71285362328538,0.11312726282808704
6527,vicente de carvalho,taquaritinga,1,12.79,7.19625,361.3663042865276,0.019914003919673948
6528,vicente de carvalho,vera cruz,1,12.79,7.354351851851852,407.6858054595166,0.018039263946318933
6529,vicente de carvalho,votorantim,1,7.39,6.209826388888889,124.88732529166461,0.049723431696421745
6530,volta redonda,analandia,1,20.49,7.7446875,365.97418598451816,0.021161840907346467
6531,volta redonda,artur nogueira,3,16.11,8.041655092592592,312.15120924619356,0.025762050103897375
6532,volta redonda,avare,1,16.11,13.311377314814814,495.26056877690394,0.026877522972783008
6533,volta redonda,bauru,2,16.11,13.553026620370371,497.83075464208275,0.027187726732425567
6534,volta redonda,birigui,1,16.11,10.690034722222222,655.023854692774,0.01632006933127065
6535,volta redonda,cajamar,1,15.56,5.017245370370371,292.24139588479164,0.01716815427595441
6536,volta redonda,campinas,1,21.42,19.06574074074074,308.35849673215404,0.061829788842503015
6537,volta redonda,cosmorama,1,16.19,5.896215277777777,625.9344745581706,0.00941986025284795
6538,volta redonda,general salgado,1,17.71,14.831689814814816,676.6875034719127,0.021918078490761484
6539,volta redonda,guara,1,16.11,14.19056712962963,446.11814245156006,0.03180898909792815
6540,volta redonda,guarulhos,1,16.11,31.295787037037037,258.88898677254156,0.1208849686005892
6541,volta redonda,indaiatuba,1,18.23,13.728564814814815,325.5773408643813,0.0421668313229864
6542,volta redonda,ituverava,1,15.56,9.053622685185186,449.05357098531306,0.020161564833611572
6543,volta redonda,jandira,4,16.626666666666665,5.980783179012346,307.6048607246542,0.019439057988020144
6544,volta redonda,mogi das cruzes,1,16.11,10.9275,235.16678397216305,0.046467021470572564
6545,volta redonda,osasco,1,16.11,6.882696759259259,297.18144679890537,0.023159914030288012
6546,volta redonda,paulinia,1,16.12,12.544444444444444,314.0935964832616,0.03993855521060568
6547,volta redonda,porto feliz,1,16.74,9.06494212962963,356.7906730169146,0.02540689209440148
6548,volta redonda,primavera,1,16.11,45.24077488425929,549.6886715146578,0.08230254183627088
6549,volta redonda,ribeirao preto,1,16.11,16.095405092592593,409.190068303877,0.03933478923207798
6550,volta redonda,sao bernardo do campo,1,16.11,10.26636574074074,282.11104348173734,0.0363912224563635
6551,volta redonda,sao caetano do sul,1,19.07,9.861782407407407,278.8264355744927,0.03536889315063773
6552,volta redonda,sao paulo,12,15.89333333333333,14.133231047453707,281.2905628251328,0.05080644628668444
6553,volta redonda,sorocaba,1,18.08,8.769641203703705,347.8200620046131,0.02521315519628478
6554,volta redonda,tatui,1,15.14,13.22263888888889,394.8423605356467,0.03348839995524021
6555,volta redonda,taubate,2,16.615000000000002,12.627372685185186,159.61052961508176,0.07945647405081385
6556,votorantim,barueri,1,29.57,5.310277777777777,57.901858597373824,0.09171169814605275
6557,votorantim,bebedouro,1,16.5,8.321273148148148,307.1343842745929,0.027093264623567936
6558,votorantim,botucatu,3,11.85,13.762349537037037,124.16849685834418,0.11083608069072153
6559,votorantim,braganca paulista,1,8.57,4.9543634259259255,115.66193579107788,0.04283486517876613
6560,votorantim,cajamar,3,27.56,3.6757291666666667,67.95483927764093,0.054090763891720156
6561,votorantim,campinas,4,17.755,11.513530092592594,81.16231883393989,0.1426576793698314
6562,votorantim,capivari,1,10.96,6.116458333333333,60.89474957325358,0.10044311498441283
6563,votorantim,carapicuiba,9,9.106,9.504175925925926,62.52281504478742,0.1522395655113426
6564,votorantim,catanduva,1,11.74,11.692708333333334,309.8112008348366,0.03774139960668121
6565,votorantim,dracena,1,16.21,11.072141203703703,477.0766576184487,0.023208306310720538
6566,votorantim,franco da rocha,1,7.87,7.38931712962963,78.36241880759836,0.09429669530457538
6567,votorantim,guaruja,1,54.24,12.414548611111112,133.14808045935473,0.09323866005639354
6568,votorantim,guarulhos,9,11.435714285714287,11.35056216931217,100.98575440461191,0.10843944835881003
6569,votorantim,itupeva,3,30.29,6.287847222222222,59.478169614342285,0.10571689181077287
6570,votorantim,jandira,1,14.27,6.991631944444444,57.085953867760225,0.1224755210474468
6571,votorantim,jundiai,5,5.73,3.9825694444444446,68.53654984668437,0.05810869460679617
6572,votorantim,mairipora,1,14.46,2.140787037037037,90.92156916703658,0.023545425542580437
6573,votorantim,marilia,1,14.71,7.453425925925926,294.2213404535162,0.025332716907744114
6574,votorantim,matao,1,13.28,2.8991319444444446,232.98057631009033,0.012443663718068002
6575,votorantim,mococa,11,15.544,9.487858796296297,235.9492394471144,0.04022675641529478
6576,votorantim,mogi mirim,1,11.85,9.37107638888889,132.8984247567761,0.0705130734697522
6577,votorantim,mongagua,1,14.14,7.873344907407407,102.40116129654244,0.07688726189937506
6578,votorantim,monte mor,3,12.48,2.8407060185185187,68.62462239847652,0.041394850991290595
6579,votorantim,nova odessa,1,18.91,3.1718055555555558,87.02405800857785,0.03644745634871353
6580,votorantim,osasco,6,15.228,6.826006944444444,67.38340868327748,0.10152161533270047
6581,votorantim,osvaldo cruz,2,12.165,11.840636574074074,401.266323833672,0.02950817417457167
6582,votorantim,palestina,1,12.69,11.287777777777778,405.6130488651833,0.027828931562627272
6583,votorantim,peruibe,1,30.15,15.02226851851852,97.07102211329747,0.1547554377349104
6584,votorantim,piracicaba,4,11.24,6.101180555555556,91.61625513942526,0.06695666238903537
6585,votorantim,pirassununga,2,41.98,1.7124305555555555,169.83912179293242,0.010082662566068542
6586,votorantim,piratininga,1,20.73,4.931631944444445,213.06965523680788,0.023145632534878682
6587,votorantim,ribeirao preto,7,45.615,12.62787037037037,263.7034366235936,0.04782196089159138
6588,votorantim,rio das pedras,3,10.96,5.8949189814814815,78.88268045497557,0.07473020626937452
